stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,stop_duration,drugs_related_stop
9182012,0.34375,0,0,0,0,0,0,0,0,0
9182012,0.427777778,1,21,5,6,0,3,0,15,0
9182012,0.458333333,1,47,5,3,0,3,0,15,0
9182012,0.472916667,1,44,5,6,0,3,0,15,0
9182012,0.53125,0,44,5,6,0,3,0,15,0
9182012,0.569444444,1,43,5,6,0,3,0,15,0
9182012,0.600694444,1,38,5,6,0,3,0,30,0
9182012,0.610416667,0,53,5,3,0,3,0,30,0
9182012,0.63125,1,51,5,3,1,3,0,30,0
9182012,0.63125,0,0,0,0,0,0,0,0,0
9182012,0.725,1,36,1,1,0,3,0,15,0
9182012,0.984027778,1,38,5,6,0,6,0,15,0
9192012,0.014583333,0,40,5,6,0,3,0,15,0
9192012,0.28125,1,39,5,6,0,3,0,15,0
9192012,0.288194444,1,32,5,6,0,6,0,15,0
9192012,0.288194444,1,28,5,6,0,3,0,15,0
9192012,0.295833333,0,20,5,6,0,3,0,15,0
9192012,0.315972222,1,51,5,6,0,6,0,15,0
9192012,0.339583333,1,26,2,1,0,3,0,15,0
9192012,0.350694444,1,40,2,1,0,3,0,15,0
9192012,0.405555556,0,21,5,2,0,3,0,30,0
9192012,0.41875,0,28,5,6,0,3,0,15,0
9192012,0.442361111,0,21,5,2,0,3,0,15,0
9192012,0.452083333,0,20,3,2,0,3,0,15,0
9192012,0.465277778,1,51,5,2,0,3,0,15,0
9192012,0.466666667,0,31,3,4,0,3,0,15,0
9192012,0.482638889,1,28,5,2,0,3,0,15,0
9192012,0.493055556,0,27,3,6,0,3,0,15,0
9192012,0.585416667,1,38,5,2,0,3,0,30,0
9192012,0.601388889,0,0,0,0,0,0,0,0,0
9192012,0.659722222,1,56,5,2,0,3,0,30,0
9192012,0.739583333,1,18,5,3,0,3,0,15,0
9192012,0.745138889,0,25,5,6,0,3,0,15,0
9192012,0.820833333,1,53,5,6,0,3,0,15,0
9192012,0.859027778,1,41,5,6,0,3,0,15,0
9192012,0.925694444,1,23,5,2,0,1,1,15,0
9202012,0.024305556,1,26,5,1,0,3,0,15,0
9202012,0.034027778,1,60,5,1,0,6,0,15,0
9202012,0.053472222,1,20,2,2,0,6,0,15,0
9202012,0.069444444,1,50,5,6,0,3,0,15,0
9202012,0.25,0,22,5,6,0,3,0,15,0
9202012,0.297916667,1,41,5,6,0,6,0,15,0
9202012,0.3,0,30,5,6,0,3,0,15,0
9202012,0.309027778,0,25,3,6,0,3,0,15,0
9202012,0.335416667,1,48,5,6,0,3,0,15,0
9202012,0.368055556,1,51,1,6,0,3,0,15,0
9202012,0.409722222,1,21,5,6,0,3,0,15,0
9202012,0.4125,1,21,5,1,0,6,0,15,0
9202012,0.46875,1,38,2,6,0,3,0,15,0
9202012,0.502777778,1,42,2,1,0,3,0,45,0
9202012,0.508333333,1,23,5,6,0,3,0,15,0
9202012,0.559027778,1,23,5,6,0,3,0,30,0
9202012,0.604166667,1,22,5,3,0,5,0,15,0
9202012,0.611111111,1,22,5,6,0,3,0,15,0
9202012,0.620138889,0,43,5,6,0,3,0,15,0
9202012,0.679166667,1,57,3,2,0,3,0,15,0
9202012,0.809722222,1,41,5,6,0,3,0,15,0
9202012,0.906944444,1,19,5,2,0,3,0,15,0
9202012,0.955555556,1,18,2,1,0,3,0,15,0
9212012,0.002083333,1,32,2,2,0,3,0,15,0
9212012,0.041666667,0,23,5,6,0,3,0,15,0
9212012,0.26875,1,29,5,6,0,3,0,15,0
9212012,0.286805556,1,26,5,6,0,3,0,15,0
9212012,0.290972222,0,29,5,6,0,3,0,15,0
9212012,0.34375,1,51,5,6,0,3,0,15,0
9212012,0.361111111,1,43,5,6,0,3,0,15,0
9212012,0.413194444,1,28,5,2,0,3,0,15,0
9212012,0.417361111,1,27,2,6,0,3,0,15,0
9212012,0.41875,1,27,3,4,0,3,0,15,0
9212012,0.426388889,1,33,5,6,0,3,0,30,0
9212012,0.426388889,1,33,5,6,0,3,0,30,0
9212012,0.440972222,1,33,5,2,0,3,0,15,0
9212012,0.45625,1,24,5,6,0,3,0,15,0
9212012,0.465277778,1,28,5,6,0,3,0,15,0
9212012,0.472916667,1,34,5,1,0,3,0,15,0
9212012,0.475694444,0,34,5,6,0,3,0,15,0
9212012,0.548611111,1,44,5,2,0,3,0,15,0
9212012,0.604861111,1,24,2,6,0,3,0,15,0
9212012,0.625694444,1,30,3,1,0,3,0,15,0
9212012,0.6625,1,30,3,1,0,6,0,15,0
9212012,0.704861111,1,38,5,3,0,3,0,15,0
9212012,0.736111111,1,18,5,1,0,3,0,30,0
9212012,0.759027778,1,27,3,4,0,1,1,15,0
9212012,0.759027778,0,0,0,0,0,0,0,0,0
9212012,0.772222222,1,26,3,6,0,3,0,15,0
9212012,0.85625,0,38,5,6,0,3,0,15,0
9212012,0.951388889,1,34,5,2,0,3,0,15,0
9212012,0.971527778,1,45,3,1,0,3,0,15,0
9212012,0.979166667,1,40,2,2,0,3,0,15,0
9212012,0.984722222,0,0,0,0,0,0,0,0,0
9222012,0.003472222,0,0,0,0,0,0,0,0,0
9222012,0.075694444,1,31,2,2,0,3,0,15,0
9222012,0.1375,0,19,5,2,0,3,0,15,0
9222012,0.146527778,1,25,5,6,0,3,0,15,0
9222012,0.269444444,1,25,5,6,0,3,0,15,0
9222012,0.276388889,1,63,3,6,0,3,0,15,0
9222012,0.339583333,1,22,5,6,0,3,0,15,0
9222012,0.440972222,1,46,3,2,0,3,0,15,0
9222012,0.461111111,1,50,5,4,0,3,0,30,0
9222012,0.475694444,1,46,5,2,0,3,0,15,0
9222012,0.492361111,1,34,5,3,0,3,0,15,0
9222012,0.496527778,0,19,1,2,0,3,0,30,0
9222012,0.498611111,1,50,5,4,0,3,0,15,0
9222012,0.507638889,0,43,5,6,0,3,0,15,0
9222012,0.523611111,1,27,5,6,0,3,0,15,0
9222012,0.54375,0,24,5,6,0,3,0,15,0
9222012,0.577083333,1,23,5,1,0,3,0,15,0
9222012,0.590277778,1,21,5,2,0,3,0,15,0
9222012,0.599305556,1,53,5,6,0,3,0,15,0
9222012,0.611805556,1,31,5,1,0,3,0,15,0
9222012,0.66875,1,27,3,3,0,3,0,45,0
9222012,0.754166667,1,22,2,6,0,3,0,15,0
9222012,0.767361111,1,35,3,2,0,1,1,15,0
9222012,0.827777778,1,40,2,6,0,3,0,15,0
9222012,0.942361111,0,26,5,1,0,3,0,15,0
9222012,0.96875,1,29,5,1,0,3,0,15,0
9222012,0.996527778,1,58,5,1,0,6,0,15,0
9232012,0.016666667,1,27,5,3,0,3,0,15,0
9232012,0.0875,0,30,3,3,0,1,1,45,0
9232012,0.100694444,1,20,3,2,0,3,0,15,0
9232012,0.151388889,1,52,5,3,0,3,0,30,0
9232012,0.364583333,1,36,3,6,0,3,0,45,0
9232012,0.435416667,1,18,5,6,0,3,0,15,0
9232012,0.440277778,1,27,1,6,0,3,0,15,0
9232012,0.446527778,0,0,0,0,0,0,0,0,0
9232012,0.447916667,1,22,5,6,0,3,0,15,0
9232012,0.452083333,0,39,5,4,0,3,0,15,0
9232012,0.472222222,0,0,0,0,0,0,0,0,0
9232012,0.475694444,1,70,2,2,0,3,0,15,0
9232012,0.475694444,1,24,5,1,0,3,0,30,0
9232012,0.484027778,1,37,5,2,0,3,0,15,0
9232012,0.558333333,0,27,5,6,0,3,0,15,0
9232012,0.570833333,0,25,2,2,0,3,0,15,0
9232012,0.597916667,1,35,3,2,0,3,0,30,0
9232012,0.603472222,1,31,5,1,0,3,0,15,0
9232012,0.861111111,0,20,5,6,0,3,0,15,0
9232012,0.965972222,1,20,5,6,0,3,0,15,0
9242012,0.036111111,1,21,3,4,0,3,0,15,0
9242012,0.060416667,0,0,0,0,0,0,0,0,0
9242012,0.061111111,1,48,2,6,0,3,0,15,0
9242012,0.08125,0,42,5,6,0,3,0,15,0
9242012,0.114583333,1,31,3,6,0,3,0,15,0
9242012,0.2625,1,22,2,6,0,3,0,15,0
9242012,0.313888889,0,41,5,2,0,3,0,15,0
9242012,0.361111111,0,19,3,6,0,3,0,15,0
9242012,0.416666667,0,0,0,0,0,0,0,0,0
9242012,0.418055556,1,31,2,3,0,3,0,15,0
9242012,0.429166667,1,56,3,2,0,3,0,15,0
9242012,0.446527778,0,18,5,6,0,3,0,15,0
9242012,0.4625,0,29,3,2,0,3,0,15,0
9242012,0.464583333,0,20,5,4,0,3,0,30,0
9242012,0.500694444,0,0,0,0,0,0,0,0,0
9242012,0.566666667,0,38,5,6,0,3,0,15,0
9242012,0.600694444,1,42,2,2,0,3,0,15,0
9242012,0.734722222,1,30,5,6,0,3,0,15,0
9242012,0.848611111,1,32,3,2,0,3,0,15,0
9242012,0.925694444,1,31,2,6,0,3,0,15,0
9242012,0.927083333,1,34,5,2,0,3,0,15,0
9242012,0.945138889,1,25,2,1,0,2,1,30,0
9242012,0.954861111,1,21,1,2,0,3,0,15,0
9242012,0.959027778,1,20,5,1,0,4,0,15,0
9242012,0.990277778,1,22,5,6,0,3,0,15,0
9252012,0.023611111,1,44,5,2,0,3,0,15,0
9252012,0.038888889,1,21,2,1,1,3,0,15,0
9252012,0.061805556,1,35,2,6,0,3,0,15,0
9252012,0.077777778,1,20,5,6,0,3,0,15,0
9252012,0.156944444,0,0,0,0,0,0,0,0,0
9252012,0.270833333,1,32,2,2,0,3,0,15,0
9252012,0.279861111,1,54,2,4,0,1,1,15,0
9252012,0.286805556,1,24,3,2,1,1,1,15,0
9252012,0.399305556,0,0,0,0,0,0,0,0,0
9252012,0.475694444,0,24,5,6,0,3,0,15,0
9252012,0.486111111,0,31,5,6,0,3,0,15,0
9252012,0.548611111,0,30,5,6,0,3,0,15,0
9252012,0.815972222,1,41,5,6,0,3,0,15,0
9252012,0.941666667,1,23,5,2,0,3,0,15,0
9252012,0.984027778,1,24,3,1,0,6,0,15,0
9262012,0.008333333,1,27,3,2,0,3,0,15,0
9262012,0.011805556,1,18,5,1,0,6,0,15,0
9262012,0.0375,1,17,3,2,0,3,0,15,0
9262012,0.082638889,1,23,3,1,0,4,0,15,0
9262012,0.283333333,1,30,3,2,0,3,0,15,0
9262012,0.303472222,1,17,5,2,0,3,0,15,0
9262012,0.308333333,1,33,5,6,0,3,0,15,0
9262012,0.346527778,1,60,2,1,1,1,1,15,0
9262012,0.358333333,1,41,5,6,0,3,0,15,0
9262012,0.388888889,1,44,5,2,0,3,0,15,0
9262012,0.4125,0,23,2,2,0,3,0,15,0
9262012,0.423611111,1,47,5,2,0,3,0,15,0
9262012,0.430555556,1,22,5,2,0,3,0,15,0
9262012,0.433333333,1,29,3,1,0,3,0,45,0
9262012,0.456944444,1,21,5,2,0,3,0,45,0
9262012,0.484722222,0,24,5,2,0,3,0,15,0
9262012,0.823611111,1,30,5,6,0,3,0,15,0
9262012,0.841666667,0,17,5,6,0,3,0,15,0
9262012,0.931944444,1,29,5,2,0,6,0,15,0
9262012,0.936805556,1,22,2,6,1,3,0,15,1
9262012,0.948611111,0,24,2,4,0,3,0,15,0
9272012,0.011111111,1,26,2,2,0,6,0,15,0
9272012,0.0125,1,24,5,2,1,6,0,30,0
9272012,0.020833333,1,23,5,4,0,1,1,30,0
9272012,0.043055556,1,26,5,2,0,3,0,15,0
9272012,0.303472222,1,23,5,2,0,3,0,15,0
9272012,0.303472222,1,55,5,2,0,6,0,15,0
9272012,0.305555556,1,39,5,4,0,3,0,15,0
9272012,0.322222222,1,19,2,2,0,3,0,15,0
9272012,0.344444444,0,49,3,2,0,3,0,15,0
9272012,0.368055556,1,47,5,6,0,3,0,15,0
9272012,0.384722222,0,0,0,0,0,0,0,0,0
9272012,0.404861111,1,18,5,6,0,3,0,15,0
9272012,0.409722222,1,42,5,2,0,3,0,15,0
9272012,0.4375,0,24,2,6,0,3,0,15,0
9272012,0.497916667,1,25,5,1,0,3,0,45,0
9272012,0.502777778,1,25,5,1,0,3,0,45,0
9272012,0.598611111,0,0,0,0,0,0,0,0,0
9272012,0.629166667,0,30,5,6,0,3,0,15,0
9272012,0.677777778,1,28,5,6,0,3,0,15,0
9272012,0.765277778,0,48,3,1,0,3,0,30,0
9272012,0.802083333,1,57,5,6,0,3,0,15,0
9272012,0.852083333,1,32,5,6,0,3,0,15,0
9272012,0.943055556,0,34,5,6,0,3,0,15,0
9282012,0.032638889,1,34,2,2,0,3,0,15,0
9282012,0.049305556,1,50,5,6,0,3,0,15,0
9282012,0.084027778,1,25,5,2,0,3,0,15,0
9282012,0.099305556,1,30,5,2,0,3,0,15,0
9282012,0.293055556,1,42,5,6,0,3,0,15,0
9282012,0.302777778,0,56,5,2,0,3,0,15,0
9282012,0.311805556,1,19,5,6,0,3,0,15,0
9282012,0.334027778,0,55,3,4,0,3,0,15,0
9282012,0.351388889,1,26,5,2,0,3,0,15,0
9282012,0.388888889,1,25,3,1,0,3,0,15,0
9282012,0.397222222,1,27,5,1,1,3,0,45,0
9282012,0.545833333,1,61,5,6,0,3,0,15,0
9282012,0.615972222,1,47,5,6,0,6,0,15,0
9282012,0.666666667,1,24,5,2,0,3,0,45,0
9282012,0.813194444,1,43,2,6,0,3,0,15,0
9292012,0.046527778,1,31,5,1,0,6,0,15,0
9292012,0.0625,1,30,5,6,0,3,0,15,0
9292012,0.077777778,0,0,0,0,0,0,0,0,0
9292012,0.08125,0,0,0,0,0,0,0,0,0
9292012,0.08125,0,0,0,0,0,0,0,0,0
9292012,0.179861111,0,20,5,3,0,1,1,15,0
9292012,0.364583333,0,39,5,6,0,3,0,15,0
9292012,0.384027778,1,40,5,1,0,3,0,15,0
9292012,0.445138889,1,41,4,6,0,3,0,30,0
9292012,0.501388889,1,48,5,3,0,1,1,45,0
9292012,0.6375,1,34,2,2,1,3,0,15,0
9292012,0.6375,0,0,0,0,0,0,0,0,0
9292012,0.683333333,1,30,5,1,0,3,0,15,0
9292012,0.693055556,1,22,3,1,0,3,0,15,0
9292012,0.7875,1,49,5,1,0,6,0,15,0
9292012,0.802083333,1,38,5,2,0,3,0,15,0
9292012,0.836111111,0,0,0,0,0,0,0,0,0
9292012,0.951388889,0,0,0,0,0,0,0,0,0
9302012,0.270833333,0,0,0,0,0,0,0,0,0
9302012,0.288194444,0,23,5,6,0,3,0,15,0
9302012,0.463888889,1,22,1,2,0,3,0,15,0
9302012,0.465277778,1,22,3,1,0,3,0,15,0
9302012,0.580555556,1,41,5,4,0,3,0,15,0
9302012,0.684722222,1,59,5,6,0,3,0,15,0
9302012,0.725694444,1,39,5,6,0,3,0,15,0
9302012,0.735416667,1,19,5,6,0,3,0,30,0
9302012,0.754166667,0,0,0,0,0,0,0,0,0
9302012,0.757638889,1,32,5,6,0,3,0,15,0
9302012,0.80625,1,20,5,6,0,3,0,30,0
9302012,0.829166667,0,29,5,6,0,3,0,15,0
9302012,0.908333333,1,20,2,2,0,3,0,15,0
9302012,0.963888889,0,24,3,1,0,3,0,15,0
9302012,0.968055556,1,34,5,6,0,3,0,15,0
9302012,0.972916667,0,20,3,2,0,3,0,15,0
9302012,0.997916667,1,30,5,6,0,3,0,15,0
1012012,0.061111111,1,38,5,1,0,3,0,15,0
1012012,0.102777778,1,46,3,6,0,3,0,15,0
1012012,0.123611111,1,46,2,6,0,3,0,15,0
1012012,0.30625,1,19,5,6,0,3,0,15,0
1012012,0.309722222,0,23,5,6,0,6,0,15,0
1012012,0.319444444,0,45,5,1,0,3,0,15,0
1012012,0.343055556,1,34,5,1,0,3,0,15,0
1012012,0.357638889,1,39,5,6,0,3,0,15,0
1012012,0.370833333,0,57,2,2,0,3,0,15,0
1012012,0.372916667,1,40,5,6,0,3,0,15,0
1012012,0.440277778,1,22,3,2,0,3,0,15,0
1012012,0.484027778,0,25,3,1,0,3,0,15,0
1012012,0.514583333,1,38,5,6,0,3,0,15,0
1012012,0.515972222,0,34,5,6,0,3,0,15,0
1012012,0.580555556,1,28,1,1,0,3,0,15,0
1012012,0.590277778,0,22,3,4,1,3,0,30,0
1012012,0.590277778,0,0,0,0,0,0,0,0,0
1012012,0.613194444,0,22,1,2,0,3,0,15,0
1012012,0.625,0,41,5,6,0,3,0,15,0
1012012,0.625,1,39,3,1,0,3,0,15,0
1012012,0.675694444,1,20,5,2,0,1,1,15,0
1012012,0.677083333,0,34,5,2,0,6,0,15,0
1012012,0.709722222,0,33,3,6,0,3,0,15,0
1012012,0.721527778,1,28,5,6,0,3,0,15,0
1012012,0.725694444,1,24,5,2,0,3,0,15,0
1012012,0.745138889,1,25,5,4,0,3,0,15,0
1012012,0.745138889,1,33,5,2,0,3,0,15,0
1012012,0.802083333,1,55,5,2,0,3,0,15,0
1012012,0.816666667,0,27,3,2,0,3,0,15,0
1012012,0.821527778,1,35,2,2,0,3,0,15,0
1012012,0.961111111,1,20,2,1,0,3,0,15,0
1012012,0.974305556,1,66,2,1,0,3,0,15,0
1022012,0.00625,0,20,5,2,0,3,0,15,0
1022012,0.016666667,0,59,5,6,0,3,0,15,0
1022012,0.024305556,0,32,2,4,0,6,0,15,0
1022012,0.075,0,0,0,0,0,0,0,0,0
1022012,0.085416667,1,26,2,2,0,3,0,30,0
1022012,0.093055556,1,25,5,1,0,4,0,15,0
1022012,0.26875,0,43,5,6,0,3,0,15,0
1022012,0.288888889,1,26,5,2,0,6,0,15,0
1022012,0.301388889,1,42,2,6,0,3,0,15,0
1022012,0.304861111,1,21,2,4,0,3,0,15,0
1022012,0.352777778,0,55,5,2,0,3,0,15,0
1022012,0.363194444,0,38,5,6,0,3,0,15,0
1022012,0.425694444,1,24,5,6,0,3,0,15,0
1022012,0.43125,1,21,5,6,0,3,0,30,0
1022012,0.463888889,0,22,3,1,0,3,0,15,0
1022012,0.490972222,1,47,5,6,0,3,0,15,0
1022012,0.509027778,1,44,2,6,0,6,0,15,0
1022012,0.517361111,1,25,5,1,0,3,0,15,0
1022012,0.597222222,1,39,3,6,0,3,0,15,0
1022012,0.609027778,1,24,5,6,0,3,0,30,0
1022012,0.622916667,0,0,0,0,0,0,0,0,0
1022012,0.75625,1,44,5,3,0,3,0,30,0
1022012,0.882638889,1,52,5,6,0,3,0,15,0
1022012,0.920833333,1,62,5,6,0,3,0,15,0
1022012,0.956944444,1,19,5,2,0,6,0,15,0
1032012,0.002777778,1,24,3,1,0,3,0,15,0
1032012,0.009722222,0,35,5,6,0,3,0,15,0
1032012,0.025694444,1,19,3,1,0,3,0,15,0
1032012,0.035416667,1,35,5,1,0,6,0,15,0
1032012,0.052083333,1,21,5,2,0,6,0,15,0
1032012,0.084722222,0,21,2,1,0,3,0,15,0
1032012,0.090277778,1,31,5,6,1,3,0,30,1
1032012,0.090277778,0,0,0,0,0,0,0,0,0
1032012,0.102083333,1,22,3,6,0,3,0,15,0
1032012,0.104166667,0,31,5,1,0,3,0,15,0
1032012,0.418055556,0,25,1,6,0,3,0,15,0
1032012,0.444444444,0,0,0,0,0,0,0,0,0
1032012,0.449305556,1,37,3,1,0,1,1,45,0
1032012,0.454861111,0,22,5,6,0,3,0,30,0
1032012,0.463194444,0,43,5,6,0,3,0,15,0
1032012,0.484027778,1,20,5,6,0,3,0,15,0
1032012,0.486805556,0,0,0,0,0,0,0,0,0
1032012,0.500694444,1,49,3,4,0,3,0,30,0
1032012,0.547916667,0,0,0,0,0,0,0,0,0
1032012,0.548611111,1,32,2,1,0,3,0,30,0
1032012,0.558333333,0,23,5,1,0,3,0,15,0
1032012,0.56875,1,24,2,2,0,3,0,30,0
1032012,0.606944444,1,29,2,1,0,6,0,15,0
1032012,0.610416667,0,29,5,6,0,3,0,15,0
1032012,0.611111111,1,25,5,1,0,3,0,45,0
1032012,0.615277778,1,23,2,1,0,3,0,15,0
1032012,0.622916667,1,36,5,6,0,3,0,15,0
1032012,0.626388889,1,25,2,2,0,3,0,15,0
1032012,0.631944444,0,42,5,6,0,3,0,15,0
1032012,0.634027778,0,67,5,6,0,3,0,15,0
1032012,0.646527778,1,26,5,2,0,3,0,15,0
1032012,0.665277778,1,49,5,1,0,6,0,15,0
1032012,0.720138889,1,44,5,2,0,3,0,30,0
1032012,0.729861111,0,20,5,6,0,3,0,15,0
1032012,0.759722222,1,19,5,1,0,3,0,30,0
1032012,0.847222222,0,21,5,6,0,3,0,15,0
1032012,0.929166667,1,68,5,4,0,3,0,15,0
1032012,0.942361111,1,49,5,6,0,1,1,30,0
1042012,0.026388889,1,27,5,1,0,6,0,15,0
1042012,0.041666667,0,23,5,2,0,3,0,15,0
1042012,0.063888889,0,22,5,3,0,3,0,15,0
1042012,0.3,0,30,5,6,0,3,0,15,0
1042012,0.303472222,0,33,5,1,0,6,0,15,0
1042012,0.359027778,1,17,5,6,0,3,0,15,0
1042012,0.384722222,1,50,5,4,0,3,0,15,0
1042012,0.392361111,1,30,5,6,0,3,0,15,0
1042012,0.43125,0,33,5,4,0,3,0,15,0
1042012,0.4375,1,35,5,2,0,3,0,15,0
1042012,0.439583333,1,25,5,1,0,3,0,15,0
1042012,0.463888889,0,40,5,6,0,3,0,15,0
1042012,0.472222222,1,62,5,2,0,3,0,15,0
1042012,0.480555556,0,35,3,1,0,3,0,15,0
1042012,0.480555556,1,28,5,2,0,3,0,30,0
1042012,0.568055556,1,28,2,2,0,3,0,15,0
1042012,0.578472222,0,22,5,6,0,3,0,15,0
1042012,0.582638889,1,26,2,1,0,3,0,15,0
1042012,0.602777778,1,41,5,4,0,3,0,15,0
1042012,0.60625,1,28,2,1,0,3,0,15,0
1042012,0.6375,1,35,3,4,0,3,0,15,0
1042012,0.7,1,44,5,6,0,3,0,15,0
1042012,0.727083333,1,32,5,2,0,3,0,30,0
1042012,0.817361111,1,18,5,6,0,3,0,30,0
1042012,0.856944444,1,21,2,6,0,3,0,15,0
1052012,0.139583333,0,24,2,1,0,1,1,15,0
1052012,0.276388889,0,29,5,6,0,3,0,15,0
1052012,0.289583333,0,37,5,6,0,3,0,15,0
1052012,0.316666667,0,38,5,6,0,3,0,15,0
1052012,0.386805556,0,23,5,1,0,3,0,15,0
1052012,0.40625,0,27,5,6,0,3,0,15,0
1052012,0.450694444,1,24,5,2,0,3,0,15,0
1052012,0.45625,1,33,5,2,0,3,0,15,0
1052012,0.465277778,1,65,5,6,0,3,0,15,0
1052012,0.478472222,1,24,2,6,0,3,0,15,0
1052012,0.589583333,1,22,5,6,0,3,0,15,0
1052012,0.594444444,0,26,5,4,0,3,0,15,0
1052012,0.606944444,1,33,2,6,0,6,0,15,0
1052012,0.621527778,0,23,2,2,0,3,0,15,0
1052012,0.64375,0,22,5,3,0,3,0,45,0
1052012,0.670138889,0,45,5,2,0,3,0,15,0
1052012,0.670833333,1,54,5,6,0,3,0,15,0
1052012,0.6875,1,63,5,2,0,3,0,15,0
1052012,0.825,1,22,5,6,0,3,0,15,0
1052012,0.865277778,1,25,5,2,0,3,0,15,0
1052012,0.866666667,1,24,5,1,0,3,0,15,0
1052012,0.8875,1,38,5,6,0,3,0,15,0
1052012,0.895138889,0,23,5,6,0,3,0,15,0
1052012,0.979861111,1,47,5,2,0,3,0,15,0
1062012,0.000694444,1,39,5,2,0,3,0,30,0
1062012,0.033333333,1,46,5,4,0,3,0,15,0
1062012,0.057638889,0,40,5,2,0,3,0,15,0
1062012,0.104166667,1,30,3,2,0,3,0,15,0
1062012,0.119444444,0,0,0,0,0,0,0,0,0
1062012,0.186805556,1,19,5,2,0,1,1,45,0
1062012,0.186805556,0,0,0,0,0,0,0,0,0
1062012,0.278472222,0,54,5,6,0,3,0,15,0
1062012,0.297222222,1,45,2,6,0,3,0,15,0
1062012,0.345138889,1,26,3,6,0,3,0,15,0
1062012,0.393055556,1,51,5,6,0,3,0,30,0
1062012,0.400694444,1,21,5,1,0,3,0,15,0
1062012,0.430555556,1,38,5,2,0,3,0,15,0
1062012,0.589583333,1,43,5,1,0,3,0,15,0
1062012,0.639583333,0,58,5,4,0,3,0,15,0
1062012,0.65625,1,31,5,1,0,3,0,15,0
1062012,0.661111111,0,30,5,2,0,3,0,15,0
1062012,0.679166667,0,25,5,2,0,1,1,15,0
1062012,0.722916667,1,19,5,2,0,3,0,15,0
1062012,0.7375,1,28,2,6,1,3,0,15,0
1062012,0.741666667,1,33,2,6,0,3,0,15,0
1062012,0.789583333,1,56,5,6,0,3,0,15,0
1062012,0.810416667,1,30,4,6,0,3,0,15,0
1062012,0.876388889,1,19,5,1,0,3,0,15,0
1062012,0.909027778,1,20,5,4,1,3,0,30,1
1062012,0.959027778,0,33,3,1,0,3,0,15,0
1062012,0.964583333,0,20,3,6,0,3,0,15,0
1062012,0.990277778,1,25,5,2,0,6,0,15,0
1072012,0.040972222,1,24,3,1,0,3,0,15,0
1072012,0.060416667,1,19,5,6,0,3,0,15,0
1072012,0.089583333,0,19,5,1,0,3,0,15,0
1072012,0.109722222,1,31,5,6,1,1,1,45,0
1072012,0.31875,1,22,3,1,0,6,0,15,0
1072012,0.361111111,0,49,2,6,0,3,0,15,0
1072012,0.3875,1,43,5,6,0,3,0,15,0
1072012,0.396527778,1,44,5,6,0,3,0,15,0
1072012,0.402777778,0,61,5,6,0,3,0,15,0
1072012,0.407638889,1,22,5,6,0,3,0,30,0
1072012,0.41875,0,23,5,2,0,1,1,15,0
1072012,0.422916667,0,56,5,2,0,3,0,30,0
1072012,0.429166667,1,29,5,6,0,3,0,15,0
1072012,0.460416667,1,20,5,6,0,3,0,15,0
1072012,0.527083333,1,64,5,6,0,3,0,30,0
1072012,0.560416667,1,28,5,2,0,3,0,15,0
1072012,0.569444444,1,23,5,6,0,3,0,15,0
1072012,0.59375,1,28,5,1,0,3,0,15,0
1072012,0.670138889,1,70,2,6,0,3,0,15,0
1072012,0.671527778,1,27,2,6,0,3,0,15,0
1072012,0.68125,0,50,5,6,0,3,0,15,0
1072012,0.707638889,1,47,3,1,0,3,0,15,0
1072012,0.73125,1,23,5,6,0,3,0,15,0
1072012,0.739583333,0,31,2,1,0,3,0,15,0
1072012,0.802777778,1,51,1,6,0,3,0,15,0
1072012,0.810416667,0,39,5,6,0,3,0,15,0
1072012,0.830555556,1,20,5,1,0,6,0,15,0
1072012,0.851388889,1,28,5,1,0,3,0,15,0
1072012,0.852083333,1,38,5,6,0,3,0,15,0
1072012,0.956944444,1,26,3,2,0,3,0,30,0
1072012,0.960416667,1,22,5,2,0,3,0,15,0
1072012,0.992361111,1,59,2,6,1,3,0,15,0
1082012,0.036111111,1,54,3,2,0,3,0,15,0
1082012,0.061805556,0,31,5,4,0,3,0,15,0
1082012,0.06875,0,21,5,6,0,3,0,15,0
1082012,0.113888889,1,39,2,6,0,3,0,15,0
1082012,0.288194444,0,22,5,6,0,3,0,15,0
1082012,0.381944444,0,30,5,2,0,2,1,15,0
1082012,0.404166667,1,39,3,1,0,3,0,15,0
1082012,0.410416667,1,35,5,2,1,3,0,30,0
1082012,0.426388889,1,24,5,1,0,3,0,15,0
1082012,0.446527778,1,43,5,2,0,3,0,15,0
1082012,0.479166667,1,22,5,2,1,3,0,30,0
1082012,0.483333333,1,20,5,6,0,3,0,15,0
1082012,0.559722222,1,26,5,2,0,3,0,15,0
1082012,0.570138889,1,32,5,6,0,3,0,15,0
1082012,0.588888889,0,19,5,2,0,3,0,15,0
1082012,0.599305556,1,23,3,2,0,3,0,15,0
1082012,0.63125,1,18,3,1,0,3,0,15,0
1082012,0.631944444,1,29,5,2,0,3,0,15,0
1082012,0.633333333,0,19,5,2,0,3,0,15,0
1082012,0.635416667,1,29,3,1,0,3,0,15,0
1082012,0.647222222,0,20,5,3,0,3,0,15,0
1082012,0.690972222,0,0,0,0,0,0,0,0,0
1082012,0.725,1,23,5,6,0,3,0,15,0
1082012,0.76875,1,57,5,6,0,3,0,15,0
1082012,0.854166667,0,36,5,3,0,3,0,15,0
